id,name,X,Y,area,subcatchment,river,catchment,country,strahler,pfafstetter,rl1.5,rl2,rl5,rl10,rl20,rl50,rl100,rl200,rl500,n_events_obs,TP,FN,FP,recall,precision,f1
150,Klein Badelmeusel,4642500,3187500,2650,Neisse,Lusatian Neisse,Oder,DE,2.000,4111,78.800,99.100,149.100,182.200,214.000,255.100,285.900,316.600,357.100,0,0.000,0.000,0.000,,,
151,Guben 2,4647500,3212500,4050,Neisse,Lusatian Neisse,Oder,DE,2.000,4111,88.300,110.100,163.800,199.300,233.400,277.500,310.600,343.500,387.000,0,0.000,0.000,0.000,,,
152,Sachsenhausen Sohlabsturz,4542500,3297500,2575,Havel,Havel,Elbe,DE,2.000,2311,27.300,34.600,52.600,64.600,76.000,90.800,101.900,113.000,127.600,1,1.000,0.000,1.000,1.000,0.500,0.667
153,Lobith,4052500,3202500,159675,Rhine,Rhine,Rhine,NL,,3311,5597.200,6252.000,7863.400,8930.400,9953.800,11278.500,12271.200,13260.200,14565.100,1,1.000,0.000,0.000,1.000,1.000,1.000
154,Borgharen-Dorp,4022500,3097500,22050,Meuse,Meuse,Rhine,NL,,2331,1191.100,1378.600,1840.000,2145.400,2438.400,2817.700,3101.900,3385.100,3758.700,1,1.000,0.000,0.000,1.000,1.000,1.000
155,Fischerau / Ager,4602500,2777500,1225,Traun,Ager,Danube,AT,,191812,165.800,202.500,292.700,352.500,409.800,484.000,539.600,595.000,668.100,0,0.000,0.000,0.000,,,
156,Achleiten / Donau,4582500,2837500,76825,Danube,Danube,Danube,AT,,192013,3652.600,4080.400,5133.400,5830.500,6499.200,7364.800,8013.500,8659.700,9512.400,1,0.000,1.000,0.000,0.000,,0.000
158,Kienstock,4727500,2827500,95975,Danube,Danube,Danube,AT,,191311,4937.900,5700.600,7577.700,8820.400,10012.500,11555.500,12711.800,13863.900,15383.800,1,0.000,1.000,0.000,0.000,,0.000
159,Korneuburg,4792500,2817500,101800,Danube,Danube,Danube,AT,,191111,4908.300,5692.900,7624.000,8902.500,10128.900,11716.400,12905.900,14091.200,15654.900,1,0.000,1.000,0.000,0.000,,0.000
160,Linz,4632500,2807500,79650,Danube,Danube,Danube,AT,,192013,3719.500,4174.400,5294.100,6035.400,6746.400,7666.800,8356.500,9043.700,9950.400,1,0.000,1.000,0.000,0.000,,0.000
161,Wildungsmauer,4832500,2802500,103800,Danube,Danube,Danube,AT,,191111,4918.800,5703.300,7633.900,8912.100,10138.200,11725.200,12914.500,14099.400,15662.700,1,0.000,1.000,0.000,0.000,,0.000
162,Ybbs,4692500,2797500,92525,Danube,Danube,Danube,AT,,191511,4679.700,5358.900,7030.500,8137.200,9198.800,10572.900,11602.600,12628.500,13982.100,1,0.000,1.000,0.000,0.000,,0.000
163,Amlach,4587500,2637500,4900,Drava,Drava,Danube,AT,,143511,338.800,387.500,507.200,586.500,662.600,761.000,834.800,908.300,1005.300,0,0.000,0.000,0.000,,,
164,Lavamünd Ort,4692500,2627500,11100,Drava,Drava,Danube,AT,,143171,843.000,1006.000,1407.100,1672.700,1927.400,2257.200,2504.300,2750.500,3075.300,0,0.000,0.000,0.000,,,
165,Lienz-Peggetz,4532500,2637500,1975,Drava,Drava,Danube,AT,,143911,162.500,190.000,257.600,302.400,345.300,400.900,442.600,484.100,538.900,4,0.000,4.000,0.000,0.000,,0.000
166,Oberdrauburg-OWF,4547500,2632500,2275,Drava,Drava,Danube,AT,,143911,182.200,211.400,283.400,331.000,376.700,435.900,480.200,524.400,582.700,4,0.000,4.000,0.000,0.000,,0.000
167,Sachsenburg (Brücke),4577500,2637500,2650,Drava,Drava,Danube,AT,,143911,198.000,229.400,306.700,357.800,406.800,470.300,517.900,565.300,627.900,4,0.000,4.000,0.000,0.000,,0.000
168,Admont (Enns),4662500,2727500,2650,Enns,Enns,Danube,AT,,191611,268.100,313.900,426.500,501.000,572.500,665.000,734.400,803.500,894.700,1,0.000,1.000,0.000,0.000,,0.000
169,Steyr (Ortskai),4652500,2782500,5975,Enns,Enns,Danube,AT,,191611,662.500,783.300,1080.500,1277.400,1466.200,1710.500,1893.600,2076.100,2316.800,1,1.000,0.000,0.000,1.000,1.000,1.000
170,Trautenfels,4622500,2717500,1450,Enns,Enns,Danube,AT,,191611,150.100,175.100,236.500,277.100,316.100,366.600,404.400,442.100,491.900,1,0.000,1.000,0.000,0.000,,0.000
173,Federaun,4612500,2612500,1300,Drava,Gail,Danube,AT,,143411,523.200,620.500,859.800,1018.200,1170.200,1366.900,1514.300,1661.200,1854.900,0,0.000,0.000,0.000,,,
175,Gumisch,4662500,2622500,2175,Drava,Gurk,Danube,AT,,143211,62.800,73.600,100.300,117.900,134.800,156.700,173.100,189.400,211.000,0,0.000,0.000,0.000,,,
176,Launsdorf,4667500,2637500,1275,Drava,Gurk,Danube,AT,,143211,27.200,33.600,49.200,59.600,69.500,82.400,92.000,101.600,114.300,1,0.000,1.000,0.000,0.000,,0.000
177,Mölbling,4662500,2642500,925,Drava,Gurk,Danube,AT,,143211,20.400,24.800,35.900,43.200,50.100,59.200,66.000,72.700,81.700,1,0.000,1.000,0.000,0.000,,0.000
178,Brixlegg,4457500,2702500,8550,Inn,Inn,Danube,AT,,203311,565.200,630.200,790.200,896.100,997.700,1129.200,1227.700,1325.900,1455.500,2,0.000,2.000,0.000,0.000,,0.000
179,Innsbruck (oberh. Sill),4422500,2682500,5850,Inn,Inn,Danube,AT,,203331,374.100,425.600,552.400,636.400,716.900,821.200,899.300,977.100,1079.800,1,0.000,1.000,0.000,0.000,,0.000
180,Jenbach-Rotholz,4452500,2697500,7300,Inn,Inn,Danube,AT,,203331,459.600,515.900,654.500,746.300,834.400,948.300,1033.700,1118.800,1231.000,1,0.000,1.000,0.000,0.000,,0.000
181,Kajetansbrücke,4357500,2642500,2125,Inn,Inn,Danube,AT,,203331,168.700,204.000,290.900,348.500,403.700,475.100,528.700,582.000,652.400,0,0.000,0.000,0.000,,,
182,Kirchbichl-Bichlwang,4477500,2712500,9525,Inn,Inn,Danube,AT,,203311,647.100,715.500,883.800,995.200,1102.100,1240.500,1344.200,1447.500,1583.800,3,1.000,2.000,0.000,0.333,1.000,0.500
183,Magerbach,4387500,2682500,5175,Inn,Inn,Danube,AT,,203331,341.200,392.200,517.700,600.800,680.500,783.600,860.900,937.900,1039.500,0,0.000,0.000,0.000,,,
184,Perjen,4362500,2672500,3650,Inn,Inn,Danube,AT,,203331,266.300,313.500,429.700,506.600,580.400,675.900,747.500,818.800,912.900,0,0.000,0.000,0.000,,,
185,Prutz,4367500,2657500,2525,Inn,Inn,Danube,AT,,203331,184.800,222.000,313.600,374.300,432.400,507.700,564.100,620.300,694.500,0,0.000,0.000,0.000,,,
186,Telfs (Fussgängersteg),4397500,2687500,5300,Inn,Inn,Danube,AT,,203331,347.200,398.200,523.700,606.800,686.500,789.600,867.000,944.000,1045.600,0,0.000,0.000,0.000,,,
187,Lienz,4527500,2642500,1200,Drava,Isel,Danube,AT,,143921,124.500,146.700,201.200,237.400,272.000,316.900,350.500,383.900,428.100,4,0.000,4.000,0.000,0.000,,0.000
188,Stiefern,4737500,2847500,1450,Kamp,Kamp,Danube,AT,,191211,23.200,36.600,69.600,91.400,112.300,139.400,159.700,179.900,206.600,0,0.000,0.000,0.000,,,
189,Lechaschau,4367500,2702500,1000,Lech,Lech,Danube,AT,,212013,151.800,177.200,239.700,281.100,320.800,372.200,410.700,449.100,499.700,2,0.000,2.000,0.000,0.000,,0.000
190,Deutsch Brodersdorf (Straßenbrücke),4802500,2777500,1975,Leitha,Leitha,Danube,AT,,174111,55.500,65.800,91.100,107.800,123.900,144.700,160.300,175.800,196.300,0,0.000,0.000,0.000,,,
191,Deutsch Haslau,4832500,2792500,2300,Leitha,Leitha,Danube,AT,,174111,57.300,67.700,93.500,110.500,126.800,148.000,163.800,179.600,200.400,0,0.000,0.000,0.000,,,
192,Spittal (Fasan),4587500,2642500,1050,Drava,Lieser,Danube,AT,,143611,65.700,79.000,111.600,133.200,153.900,180.700,200.800,220.800,247.200,0,0.000,0.000,0.000,,,
195,Kolbnitz a. d. Tauernbahn VHP,4567500,2647500,900,Drava,Moll,Danube,AT,,143811,69.400,79.400,104.000,120.300,136.000,156.200,171.400,186.500,206.500,2,1.000,1.000,0.000,0.500,1.000,0.667
196,Möllbrücke,4572500,2647500,1025,Drava,Moell,Danube,AT,,143811,79.800,91.400,120.000,138.900,157.000,180.400,198.000,215.500,238.600,2,1.000,1.000,0.000,0.500,1.000,0.667
197,Bruck un der Mur unter Mür,4717500,2712500,6325,Drava,Mur,Danube,AT,,142511,342.300,410.000,576.800,687.100,793.000,930.100,1032.800,1135.100,1270.100,0,0.000,0.000,0.000,,,
198,Gestüthof,4642500,2677500,1725,Drava,Mur,Danube,AT,,142511,140.200,175.500,262.400,319.900,375.100,446.500,500.000,553.300,623.600,1,0.000,1.000,0.000,0.000,,0.000
199,Graz,4732500,2677500,7100,Drava,Mur,Danube,AT,,142311,374.000,450.400,638.500,763.000,882.500,1037.100,1153.000,1268.400,1420.700,0,0.000,0.000,0.000,,,
200,Mellach,4742500,2662500,7275,Drava,Mur,Danube,AT,,142311,376.900,453.500,642.200,767.100,886.900,1042.000,1158.200,1273.900,1426.700,0,0.000,0.000,0.000,,,
201,Mureck (Schreibpegel),4762500,2637500,9700,Drava,Mur,Danube,AT,,142111,527.400,623.100,858.700,1014.700,1164.300,1357.900,1503.000,1647.600,1838.400,0,0.000,0.000,0.000,,,
202,St.Georgen ob Judenburt,4662500,2687500,2375,Drava,Mur,Danube,AT,,142511,151.700,186.900,273.300,330.500,385.400,456.500,509.800,562.800,632.800,1,0.000,1.000,0.000,0.000,,0.000
203,Zeltweg,4677500,2687500,3000,Drava,Mur,Danube,AT,,142511,166.200,202.800,292.900,352.500,409.700,483.800,539.300,594.600,667.500,1,0.000,1.000,0.000,0.000,,0.000
207,Siezenheim,4542500,2742500,950,Inn,Saalach,Danube,AT,,202211,228.600,273.700,384.700,458.200,528.600,619.900,688.300,756.400,846.300,1,1.000,0.000,0.000,1.000,1.000,1.000
208,Golling,4562500,2722500,3675,Inn,Salzach,Danube,AT,,202311,403.400,462.100,606.700,702.400,794.200,913.100,1002.200,1090.900,1208.000,2,1.000,1.000,0.000,0.500,1.000,0.667
209,Oberndorf,4537500,2762500,6150,Inn,Salzach,Danube,AT,,202111,901.300,1061.400,1455.300,1716.200,1966.400,2290.200,2532.900,2774.700,3093.700,1,1.000,0.000,0.000,1.000,1.000,1.000
210,Salzburg,4552500,2747500,4625,Inn,Salzach,Danube,AT,,202311,616.700,715.200,957.700,1118.200,1272.200,1471.500,1620.800,1769.700,1966.000,1,1.000,0.000,0.000,1.000,1.000,1.000
211,Wallnerau,4552500,2692500,2275,Inn,Salzach,Danube,AT,,202311,227.600,259.100,336.800,388.100,437.400,501.200,549.100,596.700,659.600,3,1.000,2.000,0.000,0.333,1.000,0.500
212,Werfen,4562500,2707500,3050,Inn,Salzach,Danube,AT,,202311,291.700,331.400,429.200,494.000,556.100,636.500,696.700,756.700,835.900,2,1.000,1.000,0.000,0.500,1.000,0.667
213,Leibnitz,4742500,2642500,1125,Drava,Sulm,Danube,AT,,142211,197.900,240.800,346.300,416.200,483.200,570.000,635.000,699.800,785.200,0,0.000,0.000,0.000,,,
214,Raabs an der Thaya,4722500,2872500,1375,Morava,Thaya,Danube,AT,,182311,39.800,54.200,89.400,112.700,135.100,164.100,185.800,207.400,235.900,2,0.000,2.000,0.000,0.000,,0.000
215,Theresienthal,4602500,2762500,1425,Traun,Traun,Danube,AT,,191813,303.300,350.000,464.800,540.900,613.800,708.200,779.000,849.500,942.400,1,0.000,1.000,0.000,0.000,,0.000
216,Wels-Lichtenegg,4612500,2782500,3425,Traun,Traun,Danube,AT,,191811,559.500,662.200,915.000,1082.300,1242.800,1450.600,1606.400,1761.500,1966.200,0,0.000,0.000,0.000,,,
221,Greimpersdorf,4682500,2787500,1100,Ybbs,Ybbs,Danube,AT,,191411,249.800,313.900,471.500,575.800,675.900,805.400,902.500,999.200,1126.800,1,0.000,1.000,0.000,0.000,,0.000
223,Hart im Zillertal,4462500,2692500,1175,Inn,Ziller,Danube,AT,,203321,156.100,176.900,228.100,262.000,294.600,336.700,368.300,399.700,441.200,4,0.000,4.000,0.000,0.000,,0.000
225,Gisingen,4292500,2677500,1300,Ill,Ill,Rhine,AT,,15611,145.900,166.500,217.300,250.900,283.100,324.900,356.100,387.300,428.400,0,0.000,0.000,0.000,,,
226,Bangs,4282500,2677500,4650,Rhine,Rhine,Rhine,AT,,15711,508.100,563.600,700.300,790.900,877.700,990.100,1074.300,1158.200,1269.000,1,0.000,1.000,0.000,0.000,,0.000
227,Lustenau (Eisenbahnbrücke),4292500,2697500,6350,Rhine,Rhine,Rhine,AT,,15511,684.600,759.400,943.400,1065.200,1182.100,1333.300,1446.700,1559.600,1708.600,0,0.000,0.000,0.000,,,
228,Bezdan,5002500,2577500,209100,Danube,Danube,Danube,RS,,151111,5769.400,6611.900,8685.200,10057.900,11374.700,13079.100,14356.300,15628.800,17307.700,2,2.000,0.000,0.000,1.000,1.000,1.000
229,Banatska Palanka,5217500,2482500,564150,Danube,Danube,Danube,RS,,72111,11934.400,13054.200,15809.800,17634.200,19384.300,21649.600,23347.100,25038.400,27269.800,0,0.000,0.000,0.000,,,
230,Jasa Tomic,5167500,2547500,4550,Tamis,Tamis,Danube,RS,,92411,72.700,107.900,194.500,251.900,306.900,378.100,431.500,484.700,554.800,1,1.000,0.000,0.000,1.000,1.000,1.000
231,Kusic,5232500,2487500,1425,Danube,Nera,Danube,RS,,72211,55.000,66.900,96.300,115.700,134.400,158.500,176.600,194.600,218.400,1,0.000,1.000,0.000,0.000,,0.000
232,Zajecar,5307500,2387500,2125,Danube,Beli Timok,Danube,RS,,72011,57.700,79.400,132.700,168.100,202.000,245.900,278.800,311.500,354.800,2,0.000,2.000,0.000,0.000,,0.000
233,Cokonjar,5307500,2402500,3950,Danube,Veliki Timok,Danube,RS,,72011,114.400,152.800,247.200,309.800,369.700,447.400,505.600,563.500,640.000,2,0.000,2.000,0.000,0.000,,0.000
234,Jamena,5032500,2457500,63375,Sava,Sava,Danube,RS,,103111,2937.400,3224.800,3932.300,4400.600,4849.900,5431.500,5867.200,6301.400,6874.300,0,0.000,0.000,0.000,,,
235,Sremaska Mitrovica,5072500,2477500,87100,Sava,Sava,Danube,RS,,101311,3949.600,4360.100,5370.400,6039.200,6680.800,7511.300,8133.600,8753.700,9571.700,1,0.000,1.000,0.000,0.000,,0.000
236,Radalj,5047500,2412500,17850,Sava,Drina,Danube,RS,,102311,1131.200,1491.500,2378.300,2965.400,3528.600,4257.500,4803.800,5348.100,6066.100,1,0.000,1.000,1.000,0.000,0.000,0.000
237,Beli Brod,5132500,2417500,1825,Sava,Kolubara,Danube,RS,,101211,139.700,177.500,270.400,331.900,390.900,467.200,524.500,581.500,656.700,0,0.000,0.000,0.000,,,
238,Varvarin,5237500,2357500,31400,Velika Morava,Velika Morava,Danube,RS,,82111,576.700,806.100,1370.700,1744.500,2103.100,2567.300,2915.100,3261.600,3718.800,1,0.000,1.000,0.000,0.000,,0.000
239,Bagrdan,5222500,2392500,33500,Velika Morava,Velika Morava,Danube,RS,,81111,583.300,807.000,1357.400,1721.900,2071.400,2523.900,2863.000,3200.800,3646.500,2,0.000,2.000,0.000,0.000,,0.000
240,Kratovska stena,5132500,2362500,3075,Velika Morava,Zapadna Morava,Danube,RS,,82311,128.600,164.600,253.000,311.600,367.800,440.500,495.000,549.300,621.000,1,0.000,1.000,0.000,0.000,,0.000
241,Milocaj,5177500,2357500,4675,Velika Morava,Zapadna Morava,Danube,RS,,82311,150.000,196.500,311.000,386.800,459.500,553.700,624.200,694.500,787.200,1,0.000,1.000,0.000,0.000,,0.000
242,Jasika,5232500,2347500,14600,Velika Morava,Zapadna Morava,Danube,RS,,82111,353.100,466.100,744.200,928.300,1104.900,1333.500,1504.900,1675.500,1900.700,0,0.000,0.000,0.000,,,
243,Vranjski Priboj,5307500,2247500,2825,Velika Morava,Juzna Morava,Danube,RS,,83511,33.600,45.500,74.600,93.800,112.300,136.200,154.200,172.000,195.600,0,0.000,0.000,0.000,,,
244,Grdelica,5302500,2282500,3775,Velika Morava,Juzna Morava,Danube,RS,,83511,52.000,72.200,121.800,154.600,186.100,226.900,257.400,287.900,328.000,0,0.000,0.000,0.000,,,
245,Korvingrad,5282500,2312500,9450,Velika Morava,Juzna Morava,Danube,RS,,83311,167.800,244.300,432.800,557.500,677.200,832.100,948.200,1063.800,1216.400,0,0.000,0.000,0.000,,,
246,Mojsinje,5252500,2347500,15400,Velika Morava,Juzna Morava,Danube,RS,,83111,248.100,381.100,708.500,925.300,1133.200,1402.400,1604.100,1805.100,2070.200,1,0.000,1.000,0.000,0.000,,0.000
247,Doljevac,5277500,2307500,2075,Velika Morava,Toplica,Danube,RS,,83411,29.200,39.000,63.200,79.200,94.500,114.300,129.200,144.000,163.600,2,1.000,1.000,2.000,0.500,0.333,0.400
248,Pirot,5347500,2307500,1700,Danube,Nisava,Danube,RS,,83211,29.400,91.400,243.900,344.800,441.600,567.000,660.900,754.500,878.000,1,0.000,1.000,0.000,0.000,,0.000
249,Nis,5287500,2322500,4050,Velika Morava,Nisava,Danube,RS,,83211,67.300,137.600,310.800,425.400,535.400,677.700,784.400,890.700,1030.900,2,0.000,2.000,0.000,0.000,,0.000
250,Novi Sad,5087500,2507500,256375,Danube,Danube,Danube,RS,,131111,6662.000,7523.000,9641.700,11044.400,12390.000,14131.700,15436.800,16737.200,18452.900,1,1.000,0.000,0.000,1.000,1.000,1.000
251,Zemun,5142500,2472500,406800,Danube,Danube,Danube,RS,,111111,8847.600,9742.200,11943.800,13401.500,14799.700,16609.500,17965.700,19317.000,21099.700,1,1.000,0.000,0.000,1.000,1.000,1.000
252,Novi Knezevac,5097500,2607500,140675,Tisa,Tisza,Danube,RS,,121111,2658.100,3026.700,3933.700,4534.300,5110.300,5856.000,6414.800,6971.500,7706.000,0,0.000,0.000,0.000,,,
253,Senta,5102500,2582500,141250,Tisa,Tisza,Danube,RS,,121111,2664.000,3032.800,3940.200,4541.100,5117.400,5863.400,6422.400,6979.400,7714.200,0,0.000,0.000,0.000,,,
254,N.Becej brana gv,5107500,2542500,147050,Tisa,Tisza,Danube,RS,,121111,2696.800,3065.900,3974.400,4575.900,5152.900,5899.700,6459.400,7017.000,7752.700,0,0.000,0.000,0.000,,,
255,Titel,5127500,2507500,149025,Tisa,Tisza,Danube,RS,,121111,2703.300,3072.800,3982.100,4584.100,5161.600,5909.100,6469.200,7027.300,7763.600,0,0.000,0.000,0.000,,,
256,Beograd,5147500,2467500,95300,Sava,Sava,Danube,RS,,101111,4003.100,4424.600,5461.900,6148.700,6807.400,7660.200,8299.100,8935.800,9775.700,1,0.000,1.000,0.000,0.000,,0.000
257,Lopatnica lakat,5172500,2347500,7825,Velika Morava,Ibar,Danube,RS,,82211,245.100,321.700,510.300,635.200,754.900,910.000,1026.200,1141.900,1294.600,1,0.000,1.000,0.000,0.000,,0.000
258,Knjazevac,5307500,2352500,1175,Danube,Beli Timok,Danube,RS,,72011,29.100,49.800,100.900,134.600,167.000,209.000,240.400,271.700,313.100,1,0.000,1.000,0.000,0.000,,0.000
259,Drazevac,5127500,2442500,3650,Sava,Kolubara,Danube,RS,,101211,154.700,205.100,329.100,411.200,489.900,591.800,668.200,744.300,844.700,0,0.000,0.000,0.000,,,
260,Apatin,5012500,2552500,211925,Danube,Danube,Danube,RS,,151111,5768.500,6605.700,8666.000,10030.000,11338.500,13032.100,14301.300,15565.800,17234.100,1,1.000,0.000,0.000,1.000,1.000,1.000
261,Bogojevo,5032500,2532500,253300,Danube,Danube,Danube,RS,,131111,6662.100,7549.500,9733.500,11179.400,12566.500,14361.800,15707.200,17047.600,18816.100,1,1.000,0.000,0.000,1.000,1.000,1.000
262,Smederevo,5187500,2462500,520500,Danube,Danube,Danube,RS,,91111,11600.800,12620.700,15130.800,16792.600,18386.700,20450.100,21996.300,23536.900,25569.400,0,0.000,0.000,0.000,,,
263,Markovicevo,5182500,2532500,1000,Tamis,Brzava,Danube,RS,,92211,22.000,28.400,44.100,54.500,64.500,77.500,87.200,96.800,109.500,1,0.000,1.000,0.000,0.000,,0.000
264,Ljubicevski most,5197500,2457500,37650,Velika Morava,Velika Morava,Danube,RS,,81111,601.000,809.300,1321.900,1661.300,1986.800,2408.200,2724.000,3038.600,3453.600,2,1.000,1.000,0.000,0.500,1.000,0.667
265,Sint-Joris-Weert,3942500,3092500,750,Scheldt,Dyle,Scheldt,BE,,25,29.200,39.800,65.800,83.000,99.500,120.900,136.900,152.900,173.900,1,0.000,1.000,0.000,0.000,,0.000
266,Diest,3972500,3107500,1950,Scheldt,Demer,Scheldt,BE,,24,55.700,64.100,84.900,98.600,111.800,128.800,141.600,154.300,171.100,2,1.000,1.000,0.000,0.500,1.000,0.667
267,Lot,3917500,3087500,675,Scheldt,Dyle,Scheldt,BE,,22,19.000,22.400,30.800,36.400,41.800,48.800,54.000,59.200,66.000,2,0.000,2.000,0.000,0.000,,0.000
268,Overboelare,3887500,3087500,775,Scheldt,Dender,Scheldt,BE,,41,41.400,55.400,89.600,112.300,134.100,162.300,183.400,204.400,232.100,0,0.000,0.000,0.000,,,
269,Bossuit,3857500,3092500,5250,Scheldt,Scheldt,Scheldt,BE,,71,131.300,150.900,199.100,231.000,261.600,301.200,330.800,360.400,399.400,0,0.000,0.000,0.000,,,
270,Menen,3832500,3097500,3050,Scheldt,Leie,Scheldt,BE,,61,182.500,220.400,313.500,375.200,434.400,510.900,568.300,625.500,700.900,0,0.000,0.000,0.000,,,
271,Kopčany,4847500,2887500,9550,Morava,Morava,Danube,SK,,183311,262.700,328.800,491.300,599.000,702.200,835.800,936.000,1035.800,1167.400,0,0.000,0.000,0.000,,,
272,Moravský Sv. Ján,4832500,2857500,24125,Morava,Morava,Danube,SK,,181111,355.100,461.600,723.700,897.200,1063.600,1279.000,1440.400,1601.300,1813.500,1,0.000,1.000,0.000,0.000,,0.000
273,Devín,4842500,2807500,131250,Danube,Danube,Danube,SK,,175111,5184.500,5992.100,7979.600,9295.500,10557.700,12191.600,13415.900,14635.800,16245.200,1,0.000,1.000,0.000,0.000,,0.000
274,Liptovský Mikuláš,5022500,2932500,1125,Vah,Vah,Danube,SK,,163701,65.100,78.200,110.400,131.700,152.100,178.600,198.400,218.200,244.200,0,0.000,0.000,1.000,,0.000,0.000
275,Hubová,4997500,2927500,2100,Vah,Vah,Danube,SK,,163701,67.000,86.400,134.000,165.500,195.800,234.900,264.300,293.500,332.100,1,0.000,1.000,1.000,0.000,0.000,0.000
276,Dierová,4987500,2937500,2000,Vah,Orava,Danube,SK,,163601,108.800,142.500,225.500,280.500,333.200,401.400,452.500,503.400,570.600,0,0.000,0.000,0.000,,,
277,Strečno,4967500,2932500,5475,Vah,Vah,Danube,SK,,163301,210.700,259.400,379.200,458.600,534.700,633.200,707.100,780.600,877.700,0,0.000,0.000,0.000,,,
278,Šaľa,4912500,2807500,10675,Vah,Vah,Danube,SK,,163101,394.100,474.600,672.700,803.800,929.600,1092.400,1214.400,1335.900,1496.300,0,0.000,0.000,0.000,,,
279,Nitrianska Streda,4922500,2862500,2025,Vah,Nitra,Danube,SK,,162101,72.000,86.400,121.800,145.200,167.700,196.800,218.600,240.300,268.900,1,0.000,1.000,0.000,0.000,,0.000
280,Nové Zámky,4927500,2792500,3700,Vah,Nitra,Danube,SK,,162101,102.900,126.200,183.400,221.200,257.500,304.600,339.800,374.900,421.200,1,0.000,1.000,0.000,0.000,,0.000
281,Komárno,4927500,2772500,150775,Danube,Danube,Danube,SK,,171111,5280.500,6094.100,8096.600,9422.300,10694.000,12340.100,13573.600,14802.600,16424.100,1,0.000,1.000,0.000,0.000,,0.000
282,Banská Bystrica,4992500,2887500,1825,Hron,Hron,Danube,SK,,156111,84.500,105.800,158.200,192.900,226.300,269.400,301.700,333.900,376.300,1,0.000,1.000,0.000,0.000,,0.000
283,Brehy,4962500,2847500,3825,Hron,Hron,Danube,SK,,156111,212.700,245.700,326.900,380.600,432.200,498.900,548.900,598.800,664.500,1,0.000,1.000,0.000,0.000,,0.000
284,Slovenské Ďarmoty,5012500,2817500,2750,Ipel,Ipel,Danube,SK,,154111,62.800,80.400,123.700,152.300,179.800,215.400,242.000,268.600,303.600,1,0.000,1.000,0.000,0.000,,0.000
285,Lenártovce,5082500,2862500,1700,Tisa,Slana,Danube,SK,,126251,70.900,95.400,155.400,195.200,233.400,282.800,319.800,356.700,405.400,0,0.000,0.000,1.000,,0.000,0.000
286,Vlkyňa,5077500,2852500,1325,Tisa,Rimava,Danube,SK,,126241,42.100,55.900,89.800,112.200,133.700,161.500,182.400,203.200,230.600,1,0.000,1.000,0.000,0.000,,0.000
287,Chmelnica,5097500,2967500,1325,Dunajec,Poprad,Vistula,SK,3.000,6211,119.800,156.900,248.200,308.600,366.600,441.600,497.900,553.900,627.800,0,0.000,0.000,0.000,,,
288,Margecany,5122500,2927500,1050,Tisa,Hornad,Danube,SK,,126351,43.500,55.900,86.300,106.400,125.800,150.800,169.500,188.200,212.800,0,0.000,0.000,0.000,,,
289,Košické Olšany,5152500,2907500,1200,Tisa,Torysa,Danube,SK,,126321,66.000,87.800,141.200,176.600,210.600,254.600,287.500,320.300,363.600,0,0.000,0.000,0.000,,,
290,Humenné,5192500,2937500,1275,Tisa,Laborec,Danube,SK,,128223,103.000,123.600,174.300,207.900,240.200,281.900,313.200,344.300,385.400,0,0.000,0.000,0.000,,,
291,Lekárovce,5222500,2902500,2050,Tisa,Uzh,Danube,SK,,128222,240.800,281.600,382.200,448.700,512.600,595.200,657.200,718.900,800.300,1,0.000,1.000,0.000,0.000,,0.000
