id,name,X,Y,area,subcatchment,river,catchment,country
1929,Le Loing àÉpisy,3787500.0,2827500.0,3900.0,Loing,Loing,Seine,FR
1930,La Marne à la Ferté-sous-Jouarre,3822500.0,2897500.0,8650.0,Marne,Marne,Seine,FR
1931,La Marne à Gournay-sur-Marne,3772500.0,2882500.0,12625.0,Marne,Marne,Seine,FR
1932,La Marne à Gournay-sur-Marne [station ultra-son],3777500.0,2887500.0,12475.0,Marne,Marne,Seine,FR
1933,L'Aisne à Givry,3927500.0,2947500.0,2975.0,Oise,Aisne,Seine,FR
1934,L'Oise à Sempigny,3812500.0,2962500.0,4275.0,Oise,Oise,Seine,FR
1935,La Seine à Poissy,3732500.0,2907500.0,61750.0,"Seine, below Oise",Seine,Seine,FR
1937,LAUCHA,4437500.0,3127500.0,6250.0,Saale,Unstrut,Elbe,DE
1938,SMALININKAI,5112500.0,3617500.0,81175.0,"Nemunas, below Neris",Nemunas,Nemunas,LT
1939,JONAVA,5222500.0,3637500.0,24425.0,Neris,Neris,Nemunas,LT
1940,INTSCHEDE,4262500.0,3317500.0,38650.0,Weser,Weser,Weser,DE
1941,HANN.-MUENDEN,4297500.0,3147500.0,12575.0,Weser,Weser,Weser,DE
1942,PORTA,4242500.0,3237500.0,19300.0,"Weser, below Diemel",Weser,Weser,DE
1943,AELVKARLEBY KRV,4727500.0,4187500.0,28575.0,Dalaelven,Dalaelven,Dal,SE
1944,EMSFORS BRUK,4712500.0,3797500.0,4450.0,Eman,Eman,Eman,SE
1945,VAENERSBORG - VARGOENS KRV,4457500.0,3912500.0,48675.0,Gota,Gota,Gota,SE
1946,RAASAKKA (NEAR THE MOUTH),5037500.0,4767500.0,6525.0,Iijoki,Iijoki,Iijoki,FI
1947,BERGEFORSENS KRV,4692500.0,4397500.0,25825.0,Indalselven,Indalselven,Indalsalven,SE
1948,VAAJAKOSKI (HAAPAKOSKI),5142500.0,4437500.0,17550.0,Kymijoki,Leppavesi-Paijanne,Kymijoki,FI
1949,ANJALA,5232500.0,4282500.0,35625.0,Kymijoki,Kymijoki,Kymijoki,FI
1950,ANGABAECKS KRV,4542500.0,3717500.0,6925.0,Lagan,Lagan,Lagan,SE
1951,SKALLBOELE KRV,4682500.0,4382500.0,11925.0,Ljungan,Ljungan,Ljungan,SE
1952,LJUSNE STROEMMAR KRV,4697500.0,4257500.0,20075.0,Ljusnan,Ljusnan,Ljusnan,SE
1953,"BODENS KRV (+ VATTENVERK, TRANGFORS)",4857500.0,4787500.0,24775.0,Luleaelven,Luleaelven,Luleaelven,SE
1954,OEVRE STOCKHOLM,4777500.0,4052500.0,23250.0,Maelaren,Maelaren,Arbogaan,SE
1955,MERISKOSKI (NEAR THE MOUTH),5057500.0,4732500.0,24400.0,Oulujoki,Oulujoki,Oulujoki,FI
1956,SIKFORS KRV,4837500.0,4757500.0,10900.0,Pitealven,Pitealven,Pitealven,SE
1957,KVISTFORSENS KRV,4837500.0,4667500.0,11275.0,Skellefteaelven,Skellefteaelven,Skelleftealven,SE
1958,UMEAE,4832500.0,4557500.0,26950.0,Umeaelven,Umeaelven,Umealven,SE
1959,TAINIONKOSKI,5322500.0,4362500.0,60650.0,Vuoksi,Vuoksi,Neva,FI
1960,CORROFIN,3082500.0,3537500.0,575.0,Clare,Clare,Corrib,IE
1961,DECIN,4617500.0,3087500.0,51100.0,"Elbe, below Ohre",Elbe,Elbe,CZ
1962,ZELEZNY BROD,4697500.0,3072500.0,800.0,Jizera,Jizera,Elbe,CZ
1963,MORAVICANY,4832500.0,2977500.0,2300.0,Morava,Morava,Danube,CZ
1964,TEPLICE,4882500.0,2962500.0,1250.0,Morava,Becva,Danube,CZ
1965,GLAN,4682500.0,3947500.0,12425.0,Motala Stroem,Motala Stroem,Motala Stroem,SE
1966,KUKKOLANKOSKI OEVRE,4957500.0,4827500.0,39975.0,Torne,Torneaelven,Torne,SE
1967,SCHAERDING,4572500.0,2822500.0,26050.0,Inn,Inn,Danube,AT
1968,SPIELFELD,4747500.0,2642500.0,9625.0,Drava,Mur,Danube,AT
1969,FRIESACH,4727500.0,2692500.0,6825.0,Drava,Mur,Danube,AT
1970,TRIER UP,4077500.0,2962500.0,23650.0,Moselle,Moselle,Rhine,DE
1971,RETHEM,4282500.0,3297500.0,15500.0,Aller,Aller,Weser,DE
1972,LETZTER HELLER,4307500.0,3137500.0,5500.0,Werra,Werra,Weser,DE
1973,VERSEN,4137500.0,3292500.0,8425.0,Ems,Ems,Ems,DE
1974,BERLIN MUEHLENDAMM OP,4577500.0,3262500.0,6900.0,Havel,Spree,Elbe,DE
1975,BAD LIEBENWERDA,4557500.0,3157500.0,3125.0,Schwarze Elster,Schwarze Elster,Elbe,DE
1976,KEMPTEN,4347500.0,2732500.0,950.0,Iller,Iller,Danube,DE
1977,MEGEN DORP,4017500.0,3197500.0,29000.0,Meuse,Meuse,Rhine,NL
1978,BRYDEKIRK,3472500.0,3627500.0,950.0,R. Annan,Annan,Annan,UK
1979,Caton,3492500.0,3512500.0,1000.0,Lune,Lune,Lune,UK
1980,DOVIKFOSS,4317500.0,4087500.0,16100.0,Begna,Dramselv,Drammen,NO
1981,LANGNES,4387500.0,4052500.0,40525.0,"Glomma, below Lagen",Glomma,Glomma,NO
1982,KISTA,4842500.0,5237500.0,6250.0,Altaelva,Altaelva,Altaelva,NO
1983,LAKE INARI OUTLET,5012500.0,5177500.0,5475.0,Paatsjoki,Paatsjoki,Paatsjoki,FI
1984,HARJAVALTA,4967500.0,4302500.0,26300.0,Kokemaenjoki,Kokemaenjoki,Kokem,FI
1985,LAKE LENTUA OUTLET,5262500.0,4702500.0,2125.0,Oulujoki,Oulujoki,Oulujoki,FI
1986,JYLHAMA (VAALA),5127500.0,4702500.0,21725.0,Oulujoki,Oulujoki,Oulujoki,FI
1987,KULDIGA,5047500.0,3822500.0,8250.0,Venta,Venta,Venta,LV
1988,VALMIERA,5237500.0,3922500.0,6325.0,Gauja,Gauja,Gauja,LV
1989,MEZOTNE,5187500.0,3787500.0,9525.0,Lielupe,Lielupe,Lielupe,LV
1990,UKMERGE,5252500.0,3662500.0,5950.0,Neris,Sventoji,Nemunas,LT
1991,L'Erdre [Totale] à Nantes [Saint Felix],3452500.0,2752500.0,950.0,Erdre,L'Erdre,Loire,FR
1992,La Sevre Nantaise [Totale] à Nantes [Pont-Rousseau],3452500.0,2737500.0,2375.0,La Sevre,La Sevre Nantaise,Loire,FR
1993,Hracholusky Mze,4552500.0,2967500.0,1650.0,Vltava,Uhlava,Elbe,CZ
1994,Lhota Radbuza,4562500.0,2957500.0,1275.0,Vltava,Uhlava,Elbe,CZ
1995,PAPPILANKOSKI,4942500.0,4287500.0,1350.0,Kokemaenjoki-Archipelago Sea-Bothnian Sea,Eurajoki,Eurajoki,FI
1996,KEPPO,4952500.0,4537500.0,4050.0,Lapuanjoki,Lapuanjoki,Lapuanjoki,FI
1997,SAARENPAA,4987500.0,4612500.0,1050.0,Lestijoki,Lestijoki,Lestijoki,FI
1998,TOLPANKOSKI (PYHANKOSKI),5007500.0,4662500.0,3650.0,Pyhtjoki,Tolpankoski,Pyhtjoki,FI
1999,LUUJOKI HAARAN ALA PUOLELLE,5022500.0,4797500.0,1350.0,Oulujoki-Iijoki,Kuivajoki,Oulujoki-Iijoki,FI
2000,SIMO,5012500.0,4797500.0,3125.0,Simojoki,Simojoki,Simojoki,FI
2001,NIKAKOSKI (NEAR THE MOUTH),5007500.0,4637500.0,3525.0,Kalajoki,Kalajoki,Kalajoki,FI
2002,SKATILA (LANSORSUND),4922500.0,4502500.0,4875.0,Kyronjoki,Kyronjoki,Kyronjoki,FI
2003,OULUNKYLA (NEAR THE MOUTH),5147500.0,4207500.0,1875.0,Vantaa,Vantaanjoki,Vantaa,FI
2004,"VUOSJARVI, HUOPANANKOSKI",5102500.0,4527500.0,2275.0,"Kymijoki, Keitele catchment",Huopanankoski,Kymijoki,FI
2005,VAKKOLA (NEAR THE MOUTH),5177500.0,4242500.0,1275.0,Porvoonjoki,Porvoonjoki,Porvoonjoki,FI
2006,KALTIMO,5332500.0,4552500.0,20525.0,Neva,Pielisjoki,Neva,FI
2007,KALLAVESI-KONNUS-KARVIO,5227500.0,4497500.0,16250.0,Neva,Kallavesi,Neva,FI
2008,HERFORS,4962500.0,4562500.0,2125.0,Coastal zone,Kruunupyyn,Ahtavan,FI
2009,HAUKIPUDAS,5037500.0,4757500.0,11725.0,Iijoki,KIIMINGINJOKI,Kiiminginjoki,FI
2010,MOVANAGHER,3272500.0,3662500.0,5175.0,Bann,Lower Bann,Bann,UK
2011,NESET,4242500.0,4027500.0,3000.0,Moel,Neiden,Skien,NO
2012,Redbrook,3452500.0,3252500.0,4100.0,Wye,Wye,Wye,UK
2013,HERRENHAUSEN,4292500.0,3257500.0,5375.0,Aller,Leine,Weser,DE
2014,Drumnabuoy House,3212500.0,3647500.0,1850.0,Foyle,Mourne,Foyle,UK
2015,Nantgaredig,3352500.0,3287500.0,1150.0,R. Towy,Tywi,Towy,UK
2016,ADELPHI WEIR,3507500.0,3447500.0,550.0,Mersey,Irwell,Mersey,UK
2018,THORVERTON,3377500.0,3167500.0,650.0,Exe,EXE,Exe,UK
2019,GLAN TEIFI,3332500.0,3312500.0,900.0,Teifi,Teifi,Teifi,UK
2020,BOARA PISANI,4462500.0,2447500.0,12350.0,Adige,Adige,Adige,IT
2021,La Midouze à Campagne,3462500.0,2367500.0,2475.0,Midouze,Midouze,Adour,FR
2022,GOCH,4047500.0,3187500.0,1275.0,Meuse,Niers,Rhine,DE
2023,CELLE,4332500.0,3277500.0,4675.0,Aller,Aller,Weser,DE
2024,AFFOLDERN,4262500.0,3112500.0,1625.0,Fulda,Eder,Weser,DE
2025,GREBENAU,4287500.0,3117500.0,3025.0,Fulda,Fulda,Weser,DE
2026,KYSUCKE NOVE MESTO,4957500.0,2947500.0,1050.0,Vah,Kysuca,Danube,SK
2027,ZDANA,5152500.0,2892500.0,4300.0,Tisa,Hornad,Danube,SK
2028,ZALAAPATI,4867500.0,2647500.0,1650.0,Sio,Zala,Danube,HU
2029,LOM,5382500.0,2397500.0,581848.0,Danube,Danube,Danube,BG
2030,STOROZHYNETS,5487500.0,2902500.0,850.0,Siret,Siret,Danube,UA
2031,Tarnava Mare - BLAJ,5387500.0,2662500.0,5800.0,Tisa,Tarnava Mare,Danube,RO
2032,Strei - PETRENI,5327500.0,2602500.0,1975.0,Tisa,Strei,Danube,RO
2033,Kresna,5412500.0,2177500.0,6800.0,Strimonas,Strimonas,Strimonas,BG
2034,ORADEA,5217500.0,2732500.0,2400.0,Tisa,Crisul Repede,Danube,RO
2035,Podsused žicara,4782500.0,2537500.0,12225.0,Sava,Sava,Danube,HR
2036,Bajina Bašta,5087500.0,2367500.0,15025.0,Sava,Drina,Danube,BA
2038,FOZ DO MOURO,2812500.0,2292500.0,15500.0,Minho,Minho,Minho,PT
2039,PONTE DE CANAVEZES,2807500.0,2192500.0,3250.0,Tamega,Tamega,Douro,PT
2040,PONTE DE VOUZELA,2802500.0,2142500.0,675.0,Vouga,VOUGA,Vouga,PT
2042,ABBEVILLE,3737500.0,3032500.0,5900.0,Somme,Somme,Somme,FR
2046,MONTJEAN,3507500.0,2757500.0,110500.0,Loire,Loire,Loire,FR
2047,VILLENEUVE LES SORINIERES,3462500.0,2737500.0,1650.0,La Sevre,La Goulaine,Loire,FR
2051,MONTIGNAC,3627500.0,2482500.0,3175.0,Vezere,Vezere,Dordogne,FR
2053,MAS-D'AGENAIS,3542500.0,2417500.0,50350.0,"Garonne, below Lot",Garonne,Garonne,FR
2058,CORBES ROC COURBE,3802500.0,2382500.0,600.0,Tarn,Tarn,Garonne,FR
2059,STE CROIX VOLVESTRE,3602500.0,2277500.0,4700.0,"Garonne, below Salat",Garonne,Garonne,FR
2062,CARCASSONNE,3702500.0,2267500.0,2800.0,Aude,Orbiel,Aude,FR
2064,BEZIERS-TABARKA,3762500.0,2282500.0,1300.0,Orb,Orb,Orb,FR
2065,MESCLA,4092500.0,2297500.0,2800.0,Var,Var,Var,FR
2072,SAUZE ST MARTIN,3872500.0,2387500.0,1925.0,Rhone,Ardeche,Rhone,FR
2083,FOURGUENONS,4042500.0,2712500.0,925.0,Saone,Ognon,Rhone,FR
2088,ZRUC NAD SAZAVOU,4692500.0,2972500.0,1400.0,Vltava,Sazava,Elbe,CZ
2089,TURICE,4662500.0,3032500.0,2225.0,Jizera,Jizera,Elbe,CZ
2090,DASICE,4742500.0,3007500.0,625.0,"Elbe, headwaters",Loucna,Elbe,CZ
2092,BANOV (BANOVSKA KESA),4932500.0,2802500.0,3100.0,Vah,Nitra,Danube,SK
2093,IPELSKY SOKOLEC,4977500.0,2807500.0,4875.0,Ipel,Ipel,Danube,SK
2094,HOLISA,5042500.0,2847500.0,725.0,Ipel,Ipel,Danube,SK
2095,MARTIN,4972500.0,2922500.0,875.0,Vah,Turiec,Danube,SK
2096,TURNA NAD BODVOU,5122500.0,2892500.0,675.0,Tisa,Bodvaj,Danube,SK
2097,KOSICKE OLSANY,5152500.0,2912500.0,1175.0,Tisa,Torysa,Danube,SK
2098,UDAVSKE,5192500.0,2947500.0,500.0,Tisa,Udava,Danube,SK
2100,ANTISANTI,4272500.0,2117500.0,650.0,Tavignano,Tavignano,Tavignano,FR
2116,TRILLO,3257500.0,2042500.0,3400.0,Tagus,Tagus,Tagus,ES
2118,PUENTE MORENA,3102500.0,1867500.0,2450.0,Jabalon,Jabalon,Guadiana,ES
2119,QUINTANAR,3197500.0,1932500.0,925.0,Ciguela,Ciguela,Guadiana,ES
2120,EL DOCTOR,3027500.0,1767500.0,25225.0,Guadajoz,Guadalquivir,Guadalquivir,ES
2122,HAMOIR(TABREUX),4002500.0,3042500.0,1600.0,Meuse,Ourthe,Rhine,BE
2125,EL CHONO,3192500.0,1647500.0,625.0,Andarax,Nacimiento,Andarax,ES
2126,MARTORELL,3647500.0,2077500.0,4500.0,Llobregat,Llobregat,Llobregat,ES
2127,RODA DE TER,3682500.0,2127500.0,1500.0,Ter,Ter,Ter,ES
2128,VASSBOTTEN,4412500.0,3972500.0,575.0,Glomma,ENNINGDALSAELVEN,Enningdalsaelven,SE
2129,NEDRE ABISKOJOKK,4692500.0,5052500.0,1425.0,"Tornealven, section to Lainioalven",TORNETRAESK,Torne,SE
2130,GROETSJOEN,4452500.0,4307500.0,575.0,Osterdal,Groetsjoen,Dal,SE
2131,TOREBRO KRV (POWERSTATION),4577500.0,3667500.0,3775.0,Helge,Helge,Helge,SE
2137,NIEMISEL,4867500.0,4812500.0,3850.0,Ranealven,Ranealven,Ranealven,SE
2140,STEIN-KREMS,4732500.0,2822500.0,96025.0,Danube,Danube,Danube,AT
2142,WIEN-NUSSDORF,4792500.0,2812500.0,101825.0,Danube,Danube,Danube,AT
2145,LANDSCHA,4747500.0,2647500.0,8425.0,Drava,Mur,Danube,AT
2146,FROHNLEITEN,4722500.0,2697500.0,6675.0,Drava,Mur,Danube,AT
2147,KINDTHAL,4732500.0,2727500.0,725.0,Drava,Muerz,Danube,AT
2148,TSIMOVO,5267500.0,1902500.0,625.0,Arachthos,ARACHTHOS,Arachthos,GR
2149,AVLAKION,5307500.0,1857500.0,1550.0,Akheloos,Acheloos Potamos,Akheloos,GR
2150,SCHWAIBACH,4172500.0,2807500.0,975.0,Kinzig,KINZIG (TRIB. RHEIN),Rhine,DE
2151,STEIN,4267500.0,2902500.0,1950.0,Neckar,KOCHER,Rhine,DE
2153,RHEINFELDEN,4147500.0,2717500.0,34675.0,Rhine,Rhine,Rhine,DE
2154,VLOTHO,4247500.0,3232500.0,17625.0,"Weser, below Diemel",Weser,Weser,DE
2155,GREENE,4317500.0,3192500.0,2875.0,Aller,Leine,Weser,DE
2156,MARKLENDORF,4307500.0,3282500.0,7800.0,Aller,Aller,Weser,DE
2158,SCHMITTLOTHEIM,4242500.0,3117500.0,1250.0,Fulda,Eder,Weser,DE
2159,GUNTERSHAUSEN,4282500.0,3122500.0,6425.0,Fulda,Fulda,Weser,DE
2160,ROTENBURG,4302500.0,3097500.0,2550.0,Fulda,Fulda,Weser,DE
2161,SCHWARMSTEDT,4292500.0,3277500.0,6375.0,Aller,Leine,Weser,DE
2162,ALLENDORF,4312500.0,3132500.0,5425.0,Werra,Werra,Weser,DE
2163,HELDRA,4337500.0,3112500.0,4325.0,Werra,Werra,Weser,DE
2164,BODENWERDER,4287500.0,3202500.0,16025.0,"Weser, below Diemel",Weser,Weser,DE
2165,DOERVERDEN,4267500.0,3292500.0,22175.0,"Weser, below Diemel",Weser,Weser,DE
2166,KARLSHAFEN,4282500.0,3172500.0,14975.0,"Weser, below Diemel",Weser,Weser,DE
2167,LIEBENAU,4262500.0,3272500.0,20175.0,"Weser, below Diemel",Weser,Weser,DE
2168,WAHMBECK,4292500.0,3167500.0,13050.0,Weser,Weser,Weser,DE
2169,DALUM,4132500.0,3282500.0,4950.0,Ems,Ems,Ems,DE
2170,GREVEN,4157500.0,3222500.0,2925.0,Ems,Ems,Ems,DE
2171,RHEINE UNTERSCHLEUSE UP,4142500.0,3247500.0,3750.0,Ems,Ems,Ems,DE
2173,BIENENBUETTEL,4352500.0,3342500.0,1450.0,Elbe,Ilmenau,Elbe,DE
2174,Rudolstadt,4412500.0,3067500.0,2675.0,Saale,Saale,Elbe,DE
2175,RATHENOW (HAUPTSCHLEUSE),4477500.0,3282500.0,18800.0,Havel,Havel,Elbe,DE
2176,RATHENOW HAUPTSCHLEUSE UP,4477500.0,3272500.0,18675.0,Havel,Havel,Elbe,DE
2177,KETZIN,4507500.0,3262500.0,16075.0,Havel,Havel,Elbe,DE
2178,SPREMBERG,4622500.0,3172500.0,2250.0,Havel,Spree,Elbe,DE
2179,Bad Suelze,4492500.0,3452500.0,625.0,Recknitz,Recknitz,Recknitz,DE
2180,KLEMPENOW,4537500.0,3407500.0,1225.0,Peene,TOLLENSE,Peene,DE
2181,REGENSBURG/SCHWABELWEIS,4472500.0,2882500.0,32550.0,Danube,Danube,Danube,DE
2182,Lenggries,4437500.0,2732500.0,1425.0,Isar,Isar,Danube,DE
2183,BRONZOLO (BRANZOLL),4422500.0,2582500.0,6975.0,Adige,Adige,Adige,IT
2184,TRENTO,4407500.0,2552500.0,9575.0,Adige,Adige,Adige,IT
2185,ALLOGGIAMENTO IDRAULICO,4637500.0,2127500.0,1925.0,Pescara,ATERNO,Pescara,IT
2186,S.SAMUELE DI CAFIERO,4837500.0,2042500.0,2800.0,Ofanto,OFANTO,Ofanto,IT
2187,PASSOFONDUTO,4647500.0,1607500.0,1300.0,Platani,PLATANI,Platani,IT
2188,DRASI,4672500.0,1577500.0,2025.0,Salso,IMERA MERIDIONALE,Salso,IT
2189,PONTE MACCARRONE,4747500.0,1637500.0,800.0,Simeto,Simeto,Simeto,IT
2190,KILJAFOSS,2867500.0,4952500.0,2350.0,Hvita,Hvita,Hvita,IS
2191,SELFOSS,2847500.0,4872500.0,1425.0,Oelfusa,Oelfusa,Oelfusa,IS
2193,THJORSARTUN,2862500.0,4842500.0,8425.0,Pjorsa,Thjorsa,Pjorsa,IS
2194,HOLL,3152500.0,4862500.0,700.0,Lagarfljot,Jokulsa I Fljotsdal,Lagarfljot,IS
2195,GOODALABRU,3002500.0,4972500.0,725.0,Heradsvotn,"VESTARI-JOEKULSA, SKAGAFIROI",Heradsvotn,IS
2197,ULLARFOSS,3077500.0,4947500.0,2725.0,Skjalfandafljot,"SVARTA, BAROARDAL",Skjalfandafljot,IS
2199,LAGARFOSS,3212500.0,4912500.0,2850.0,Lagarfljot,Lagarfljot,Lagarfljot,IS
2200,LITH,4012500.0,3197500.0,29175.0,Meuse,Meuse,Rhine,NL
2201,VENLO,4042500.0,3182500.0,27025.0,Meuse,Meuse,Rhine,DE
2203,RUNKAMPEN,4002500.0,3182500.0,875.0,Meuse,BRABANTSE AA,Rhine,NL
2205,VECHTERWEERD,4057500.0,3242500.0,3725.0,Ijssel,Vechte,Rhine,NL
2206,TRZEBIATOW,4667500.0,3457500.0,1100.0,Rega,REGA,Rega,PL
2207,RABASZENTMIKLOS,4882500.0,2742500.0,2525.0,Raab,Raab,Danube,HU
2208,KURD,4957500.0,2627500.0,2125.0,Sio,Kapos,Danube,HU
2209,DUNAALMAS,4947500.0,2772500.0,171525.0,Danube,Danube,Danube,HU
2210,SZENDRO,5112500.0,2867500.0,1600.0,Tisa,Bodvaj,Danube,HU
2211,NOWE DREZDENKO,4712500.0,3322500.0,16900.0,Warta,Notec,Oder,PL
2212,PTUSZA,4772500.0,3382500.0,2000.0,Warta,Gwda,Oder,PL
2213,KOWANOWKO,4782500.0,3307500.0,2250.0,Warta,Welna,Oder,PL
2214,NIECHMIROW,4927500.0,3177500.0,600.0,Warta,Olesnica,Oder,PL
2215,GRABNO,4942500.0,3192500.0,800.0,Warta,Grabia,Oder,PL
2221,DEBE,4887500.0,3217500.0,500.0,Warta,Swedrnia,Oder,PL
2222,RASZEWY,4842500.0,3242500.0,550.0,Warta,Lutynia,Oder,PL
2223,KOSCIAN,4777500.0,3237500.0,1325.0,Warta,KANAL KOSCIANSKI,Oder,PL
2224,MOSINA,4787500.0,3257500.0,1700.0,Warta,KANAL MOSINSKI,Oder,PL
2225,KONOJAD,4762500.0,3252500.0,725.0,Warta,Mogilnica,Oder,PL
2230,ZAGAN,4697500.0,3177500.0,3150.0,Bobr,Bobr,Oder,PL
2231,SKWIERZYNA,4697500.0,3292500.0,30900.0,Warta,Warta,Oder,PL
2232,KONIN,4882500.0,3267500.0,13225.0,Warta,Warta,Oder,PL
2234,NOWA WIES PODGORNA,4857500.0,3352500.0,3300.0,Warta,Warta,Oder,PL
2236,MIRKOW,4887500.0,3172500.0,1250.0,Warta,Prosna,Oder,PL
2237,DRAWSKO POMORSKIE,4702500.0,3377500.0,1075.0,Warta,Drawa,Oder,PL
2238,GOLENIOW,4642500.0,3387500.0,3275.0,"Oder, below Warta",Ina,Oder,PL
2239,WADOWICE,5002500.0,3017500.0,825.0,"Vistula, headwaers",Skawa,Vistula,PL
2240,NOWY SACZ,5092500.0,3002500.0,4825.0,Dunajec,Dunajec,Vistula,PL
2241,KRASNYSTAW,5242500.0,3177500.0,2975.0,Wieprz,Wieprz,Vistula,PL
2242,PRZEDBORZ,5012500.0,3142500.0,2475.0,Pilica,Pilica,Vistula,PL
2243,SURAZ,5182500.0,3397500.0,3175.0,Narew,Bolshoy Kemchug,Vistula,PL
2244,PTAKI,5102500.0,3432500.0,4075.0,Narew,Pisa,Vistula,PL
2245,CROOM,3067500.0,3427500.0,800.0,Maigue,Maigue,Shannon,IE
2248,MOYSTOWN,3137500.0,3497500.0,1225.0,Brosna,Brosna,Shannon,IE
2249,DARRYCAHILL,3122500.0,3522500.0,1175.0,Suck,Suck,Shannon,IE
2252,WOLFE TONE BRIDGE,3067500.0,3522500.0,3225.0,Corrib,Corrib,Corrib,IE
2254,BALLYCOREY,3057500.0,3472500.0,675.0,Shannon,Fergus,Fergus,IE
2255,LISTOWEL,3017500.0,3437500.0,650.0,Feale,Feale,Feale,IE
2257,CATHER PARK,3117500.0,3402500.0,1600.0,Suir,Suir,Barrow,IE
2258,NEW BRIDGE,3112500.0,3412500.0,1100.0,Suir,Suir,Barrow,IE
2259,ENNISCORTHY,3212500.0,3397500.0,1275.0,Slaney,Slaney,Slaney,IE
2260,PASS BRIDGE,3192500.0,3472500.0,1150.0,Barrow,BARROW,Barrow,IE
2266,TRIM,3217500.0,3512500.0,1350.0,Boyne,Boyne,Boyne,IE
2267,CATEZ I,4752500.0,2547500.0,9700.0,Sava,Krka,Danube,SI
2268,RADECE,4722500.0,2562500.0,7100.0,Sava,Sava,Danube,SI
2269,BOSANSKI NOVI,4822500.0,2457500.0,8300.0,Sava,Una,Danube,HR
2271,SKOPJE,5262500.0,2172500.0,4650.0,"Vardar (Axios), above Bregalnica",VARDAR,Vardar,MK
2272,ALYASHIV,6647500.0,1427500.0,675.0,Alexander,Alexander,Alexander,IL
2273,NEAR GEDERA,6657500.0,1357500.0,575.0,Lakhish,SOREQ,Lakhish,IL
2274,NEAR HATSERIM,6677500.0,1292500.0,1275.0,Besor,BE'ER SHEVA,Besor,IL
2275,AGAN NAHARAYIM,6707500.0,1467500.0,53050.0,Jordan / Dead Sea,Jordan,Jordan,JO
2280,Maydown Bridge,3242500.0,3602500.0,1000.0,Bann,Blackwater,Bann,UK
2284,NEWFORGE,3302500.0,3612500.0,675.0,Lagan BI,LAGAN,Lagan BI,UK
2292,Blairstone,3447500.0,3717500.0,1725.0,Clyde,Clyde,Clyde,UK
2295,Linnbrane,3417500.0,3747500.0,800.0,Leven,Leven,Leven,UK
2301,Drumlanrig,3447500.0,3657500.0,525.0,Nith,Nith,Nith,UK
2303,BALLINLUIG,3487500.0,3797500.0,3100.0,Tay,Tay,Tay,UK
2304,PITLOCHRY,3487500.0,3802500.0,2850.0,Tay,Tummel,Tay,UK
2306,Logie Mill,3557500.0,3802500.0,725.0,Scotland,North Esk,North Esk,UK
2308,Forteviot Bridge,3487500.0,3772500.0,800.0,Earn,Earn,Tay,UK
2310,Bridge Of Teith,3447500.0,3767500.0,525.0,Teith,Teith,Forth,UK
2317,BOLESIDE,3517500.0,3677500.0,1525.0,Tweed,Tweed,Tweed,UK
2318,DRYBURGH,3527500.0,3677500.0,2150.0,Tweed,Tweed,Tweed,UK
2320,Hutton Castle,3557500.0,3697500.0,525.0,Tweed,WHITEADDER WATER,Tweed,UK
2322,PARK,3577500.0,3837500.0,1800.0,Dee,Dee,Dee,UK
2326,ORMISTONE MILL,3537500.0,3672500.0,1150.0,Tweed,Teviot,Tweed,UK
2333,Ashbrook,3487500.0,3412500.0,625.0,Weaver,Weaver,Weaver,UK
2337,Morwick,3582500.0,3637500.0,600.0,Northumbria,COQUET,Coquet,UK
2341,Camerton,3457500.0,3587500.0,675.0,R. Derwent,DERWENT (TRIB. IRISH SEA),Derwent,UK
2346,Buttercrambe,3612500.0,3492500.0,1625.0,Ouse,Derwent,Ouse,UK
2352,SOUTH PARK,3582500.0,3542500.0,1350.0,Tees,Skerne,Tees,UK
2354,ADDINGHAM,3547500.0,3477500.0,600.0,Ouse,Aire,Ouse,UK
2356,FLINT MILL WEIR,3572500.0,3482500.0,850.0,Ouse,Wharfe,Ouse,UK
2357,TADCASTER,3587500.0,3472500.0,1100.0,Ouse,Wharfe,Ouse,UK
2358,WESTWICK LODGE,3572500.0,3502500.0,875.0,Ouse,Ure,Ouse,UK
2359,CRAKEHILL,3582500.0,3507500.0,1425.0,Ouse,Swale,Ouse,UK
2362,Broken Scar,3567500.0,3552500.0,850.0,Tees,Tees,Tees,UK
2363,Mattersey,3597500.0,3417500.0,500.0,Trent,Idle,Trent,UK
2364,St. Marys Bridge,3552500.0,3377500.0,1100.0,Trent,Derwent,Trent,UK
2365,Marston On Dove,3537500.0,3367500.0,875.0,Trent,Dove,Trent,UK
2373,Sunderland Bridge,3572500.0,3572500.0,625.0,Wear,Wear,Wear,UK
2376,ABBEY HEATH,3692500.0,3297500.0,725.0,Great Ouse,Little Ouse,Great Ouse,UK
2378,BEDFORD,3602500.0,3277500.0,1475.0,Great Ouse,Bedford Ouse,Great Ouse,UK
2379,ROXTON,3612500.0,3277500.0,1650.0,Great Ouse,Bedford Ouse,Great Ouse,UK
2388,Blunham,3617500.0,3272500.0,500.0,Great Ouse,Ivel,Great Ouse,UK
2390,RUSHES LOCK,3677500.0,3222500.0,1025.0,Chelmer,Chelmer,Chelmer,UK
2391,LANGHAM,3697500.0,3247500.0,625.0,R. Stour,STOUR (E. ENGLAND),Stour,UK
2403,Gunnislake,3317500.0,3147500.0,925.0,Tamar,TAMAR,Tamar,UK
